codigo_tuss;registro_anvisa
90441907;1493200080017
90441915;1356905940318
90441923;1057306160020
90441931;1057306160039
90441940;1558900190018
90441958;1558900190026
90441966;1057307210021
90441974;1057307210013
90441982;1023500860089
90441990;1438102270013
90442008;1542302880022
90442016;1677306160023
90442024;1781708730015
90442032;1781708730023
90442040;1057306300051
90442059;1057306300094
90442067;1057306300132
90442075;1004311170021
90442083;1558900180012
90442091;1558900180039
90442105;1057306580011
90442113;1004310960124
90442121;1004310960108
90442130;1053502080023
90442148;1053502080015
90442156;1130011740659
90442164;1130011740705
90442172;1832603670010
90442180;1832603670029
90442199;1057306180056
90442202;1356907000045
90442210;1779400040012
90442229;1008903580013
90442237;1008903580056
90442245;1057307190047
90442253;1057307190012
90442261;1057307190020
90442270;1057307190055
90442288;1438102310139
90442296;1057306870011
90442300;1031100730111
90442318;1023504110084
90442326;1003301420051
90442334;1003301420068
90442342;1037202850018
90442350;1037202850026
90442369;1883000700011
90442377;1057305670017
90442385;1057305670033
90442393;1057305820019
90442407;1558404080013
90442415;1068901210085
90442423;1057306320011
90442431;1553700470024
90442440;1553700470059
90442458;1553700470083
90442466;1677304460021
90442474;1677304460151
90442482;1449300050120
90442490;1558404090027
90442504;1023512980017
90442512;1023512980025
90442520;1023512980033
90442539;1023512980041
90442547;1023512980051
90442555;1057304600058
90442563;1068901950038
90442571;1068901950011
90442580;1832600200013
90442598;1832603050063
90442601;1832603050098
90442610;1832603050128
90442628;1057306110015
90442636;1057306110023
90442644;1057306110066
90442652;1057306110104
90442660;1130012030019
90442679;1097402600043
90442687;1037005730095
90442695;1058308870058
90442709;1057303570058
90442717;1057303570066
90442725;1156002030011
90442733;1156002030036
90442741;1397100010045
90442750;1397100010072
90442768;1397100010056
90442776;1397100010080
90442784;1397100010064
90442792;1364100060030
90442806;1364100060049
90442814;1004311130044
90442822;1211004480019
90442830;1176600350039
90442849;1176600350047
90442857;1176600350055
90442865;1267503610010
90442873;1267503610029
90442881;1267503610037
90442890;1235201990084
90442903;1235201990106
90442911;1235201990122
90442920;1058303480065
90442938;1058303480081
90442946;1058303480091
90442954;1068901990013
90442962;1565100600011
90442970;1356907360025
90442989;1356907360033
90442997;1057305890017
90443004;1057305890033
90443012;1057306240032
90443020;1058303600079
90443039;1037006480076
90443047;1677302640063
90443055;1057306150017
90443063;1057306150025
90443071;1677306230013
90443080;1677306230021
90443098;1677306230031
90443101;1050400010018
90443110;1006811630034
90443128;1257600270035
90443136;1257600270051
90443144;1057306020024
90443152;1057304870039
90443160;1057304870047
90443179;1057304870055
90443187;1516700520159
90443195;1057307070017
90443209;1057307070033
90443217;1057307070041
90443225;1057307070051
90443233;1057307070092
90443241;1057307070106
90443250;1057307070114
90443268;1057307070122
90443276;1053502100016
90443284;1267503560013
90443292;1057306530014
90443306;1057306530022
90443314;1781700980020
90443322;1438102220024
90443330;1134301780044
90443349;1134301790023
90443357;1057305490019
90443365;1057305490043
90443373;1057306420138
90443381;1057303790211
90443390;1057303790295
90443403;1057306490012
90443411;1057305850023
90443420;1057305850031
90443438;1832603680016
90443446;1832603680024
90443454;1011806220040
90443462;1011806220016
90443470;1011806220083
90443489;1011806220105
90443497;1011806220113
90443500;1011806220121
90443519;1011806220032
90443527;1011806220067
90443535;1011806220075
90443543;1011806220024
90443551;1011806220059
90443560;1127800760011
90443578;1468200840010
90443586;1468200840029
90443594;1003302060014
90443608;1003302060022
90443616;1003302060030
90443624;1003302060049
90443632;1003302060057
90443640;1003302060065
90443659;1003302060073
90443667;1003302060081
90443675;1558404060020
90443683;1558404060039
90443691;1883000510016
90443705;1883000510032
90443713;1023509940026
90443721;1023509940042
90443730;1351700440223
90443748;1351700440231
90443756;1351700440088
90443764;1351700440096
90443772;1351700440126
90443780;1351700440142
90443799;1351700440150
90443802;1351700440193
90443810;1351700440010
90443829;1351700440029
90443837;1351700440037
90443845;1351700440045
90443853;1351700440053
90443861;1351700440061
90443870;1351700440071
90443888;1351700440101
90443896;1351700440118
90443900;1351700440134
90443918;1351700440169
90443926;1351700440177
90443934;1351700440185
90443942;1351700440207
90443950;1351700440215
90443969;1351700440241
90443977;1351700440258
90443985;1351700440266
90443993;1351700440274
90444000;1057307160059
90444019;1057306120037
90444027;1097402760016
90444035;1097402760024
90444043;1097402760032
90444051;1986000160016
90444060;1003302050035
90444078;1003302050019
90444086;1003302050027
90444094;1514300430016
90444108;1514300430024
90444116;1514300430032
90444124;1514300430040
90444132;1514300430059
90444140;1514300430067
90444159;1514300430075
90444167;1514300430083
90444175;1514300430091
90444183;1514300430105
90444191;1514300430113
90444205;1514300430121
90444213;1514300430131
90444221;1514300430148
90444230;1356906830133
90444248;1057306230126
90444256;1356906830011
90444264;1068901580011
90444272;1023512940023
90444280;1883000500010
90444299;1883000500029
90444302;1883000500037
90444310;1267503110085
90444329;1267503110107
90444337;1267503110131
90444345;1267503110182
90444353;1029805090103
90444361;1029805090049
90444370;1029805090073
90444388;1029805090014
90444396;1057306430036
90444400;1057306430052
90444418;1057306430095
90444426;1057306430117
90444434;1883000350061
90444442;1004309180031
90444450;1553700190013
90444469;1883000660018
90444477;1064601800070
90444485;1058309540019
90444493;1058309540027
90444507;1058309540035
90444515;1677306210012
90444523;1677306210020
90444531;1677306210039
90444540;1356907020161
90444558;1705600120059
90444566;1832603930012
90444574;1832603930020
90444582;1832603930047
90444590;1832603930055
90444604;1921600030011
90444612;1921600030021
90444620;1677306350019
90444639;1677306350027
90444647;1008904120024
90444655;1008904120059
90444663;1832603990023
90444671;1832604020044
90444680;1558405660072
90444698;1558405660080
90444701;1558405660099
90444710;1832604020052
90444728;1221401130038
90444736;1221401130046
90444744;1221401130054
90444752;1221401130062
90444760;1256803060010
90444779;1256803060029
90444787;1256803060101
90444795;1256803060088
90444809;1163700690115
90444817;1163700690131
90444825;1163700690123
90444833;1753600010016
90444841;1753600010040
90444850;1753600010024
90444868;1753600010032
90444876;1126002000070
90444884;1779400410022
90444892;1779400410014
90444906;1004312850024
90444914;1832604020011
90444922;1221401130011
90444930;1221401130021
90444949;1003302080015
90444957;1003302080023
90444965;1003302080031
90444973;1003302080066
90444981;1003302080041
90444990;1003302080058
90445007;1003302080074
90445015;1003302080082
90445023;1003302080090
90445031;1003302080104
90445040;1008904120016
90445058;1705601190018
90445066;1705601190026
90445074;1677306220018
90445082;1677306220026
90445090;1677306220034
90445104;1023513250012
90445112;1003302080112
90445120;1003302080120
90445139;1049714360013
90445147;1049714360031
90445155;1049714360056
90445163;1058309640013
90445171;1058309640031
90445180;1004312840010
90445198;1004312840126
90445201;1256803010129
90445210;1256803010031
90445228;1256803010080
90445236;1256803010102
90445244;1256803010056
90445252;1211004730015
90445260;1023513230011
90445279;1023513230021
90445287;1023513230038
90445295;1023513230046
90445309;1004311770116
90445317;1832601860033
90445325;1832601860076
90445333;1577000020015
90445341;1577000020023
90445350;1058309650019
90445368;1058309650027
90445376;1058309650043
90445384;1058309650051
90445392;1058309650061
90445406;1058309650086
90445414;1058309650108
90445422;1058309650116
90445430;1058309650140
90445449;1058309650159
90445457;1058309650167
90445465;1058309650183
90445473;1058309650221
90445481;1058309650231
90445490;1058309650248
90445503;1023511880256
90445511;1156001940020
90445520;1256802980035
90445538;1256802980027
90445546;1919800100097
90445554;1919800100100
90445562;1267503270015
90445570;1004312690027
90445589;1004312690108
90445597;1004312690061
90445600;1004312690019
90445619;1267503270023
90445627;1267503270031
90445635;1011806250012
90445643;1011806250039
90445651;1011806260050
90445660;1011806260069
90445678;1011806260093
90445686;1156001940012
90445694;1011806260107
90445708;1127800510063
90445716;1043000380015
90445724;1014701020011
90445732;1071501830019
90445740;1071501720027
90445759;1071501680017
90445767;1156001760057
90445775;1156001760081
90445783;1163700140050
90445791;1832601930041
90445805;1211004730023
90445813;1036700590060
90445821;1004312800248
90445830;1003301780025
90445848;1677300190036
90445856;1057300330018
90445864;1068901350200
90445872;1018301210029
90445880;1058309290020
90445899;1057305520023
90445902;1057305520058
90445910;1018301210010
90445929;1018301370018
90445937;1003302070011
90445945;1542300080088
90445953;1677303010047
90445961;1832603610018
90445970;1003302070052
90445988;1055303860025
90445996;1055303860033
90446003;1055303860017
90446011;1540000010061
90446020;1540000410116
90446038;1038501160011
90446046;1038501150040
90446054;1049711960168
90446062;1832603530073
90446070;1181901090075
90446089;1023503390040
90446097;1006811650035
90446100;1049714340039
90446119;1540000360011
90446127;1540000040191
90446135;1540000040300
90446143;1540000400072
90446151;1049714320038
90446160;1049714320070
90446178;1004312720015
90446186;1006811650019
90446194;1006811650027
90446208;1006811650043
90446216;1006811650061
90446224;1037007360031
90446232;1211004620015
90446240;1832603650011
90446259;1832603650028
90446267;1832603690127
90446275;1832603690161
90446283;1068901950021
90446291;1235202510140
90446305;1235202510159
90446313;1832603700017
90446321;1677305090064
90446330;1677305090080
90446348;1235202510175
90446356;1235202510191
90446364;1235202510213
90446372;1235202510221
90446380;1650700020012
90446399;1650700020020
90446402;1156000590123
90446410;1156000590131
90446429;1037007360015
90446437;1712600020014
90446445;1540000370025
90446453;1540000420073
90446461;1540000500093
90446470;1832603490012
90446488;1832603720018
90446496;1058309620012
90446500;1058309620020
90446518;1058309620039
90446526;1351700520049
90446534;1712600030011
90446542;1211004640016
90446550;1211004640024
90446569;1211004640059
90446577;1211004640067
90446585;1942700890023
90446593;1942700890066
90446607;1190900180010
90446615;1256802970021
90446623;1256802970412
90446631;1351700520057
90446640;1351700520014
90446658;1351700520022
90446666;1351700520030
90446674;1542303000077
90446682;1256802970285
90446690;1256802970153
90446704;1058307850029
90446712;1058307850037
90446720;1058307850045
90446739;1058307850053
90446747;1058307850010
90446755;1004312110195
90446763;1004312110292
90446771;1004312880012
90446780;1023513210010
90446798;1023513210029
90446801;1023513210037
90446810;1919800100011
90446828;1919800100021
90446836;1919800100054
90446844;1919800100062
90446852;1023513210045
90446860;1023513210053
90446879;1063901550233
90446887;1063901550241
90446895;1921600020024
90446909;1256802960026
90446917;1256802960034
90446925;1256802960085
90446933;1256802960093
90446941;1055303380015
90446950;1211004530024
90446968;1186000930031
90446976;1071500600011
90446984;1097402840036
90446992;1023512930168
90447000;1057306210079
90447018;1163701570032
90447026;1351700450075
90447034;1021602620099
90447042;1564900100013
90447050;1006633950021
90447069;1123633980197
90447077;1123633980162
90447085;1123633980170
90447093;1123633980189
90447107;9965400350063
90447115;9965400350064
90447123;1356905310039
90447131;1052500510111
90447140;1564900100021
90447158;1965400350062
90447166;1058308270360
90447174;1029803900175
90447182;1029803900140
90447190;1058303090089
90447204;1039001360036
90447212;1039001360079
90447220;1057305720049
90447239;1057305720081
90447247;1057305720103
90447255;1023512930011
90447263;1023512930141
90447271;1023512930151
90447280;1057306200049
90447298;1057306210060
90447301;1057305990127
90447310;1057306310014
90447328;1058302390062
90447336;1058302390127
90447344;1004311100048
90447352;1008904070027
90447360;1008904070035
90447379;1058308880010
90447387;1058308880061
90447395;1057306140011
90447409;1057306480041
90447417;1057306480084
90447425;1057306610018
90447433;1057306610026
90447441;1057306610034
90447450;1057306610042
90447468;1105200030038
90447476;1057306080019
90447484;1057306080027
90447492;1057306080035
90447506;1057306080043
90447514;1021602560071
90447522;1883000490015
90447530;1883000490023
90447549;1023512550081
90447557;1023512550136
90447565;1097401940398
90447573;1097401940371
90447581;1057305860029
90447590;1057305950028
90447603;1057305950060
90447611;1057305950079
90447620;1057305950109
90447638;1057305950141
90447646;1057306460040
90447654;1057305930019
90447662;1057305930027
90447670;1057305930035
90447689;1057305930086
90447697;1057305930108
90447700;1023512550187
90447719;1023505270042
90447727;1023512010018
90447735;1023512010026
90447743;1267503450013
90447751;1267503450021
90447760;1057305860053
90447778;1057305860088
90447786;1023510540109
90447794;1004312680013
90447808;1004312680031
90447816;1004312680048
90447824;1057306460059
90447832;1057306460105
90447840;1057306460113
90447859;1023512930176
90447867;1023512930184
90447875;1023512930192
90447883;1023512930028
90447891;1057306100036
90447905;1057306100060
90447913;1057306100079
90447921;1057306100095
90447930;1057306100222
90447948;1267503450031
90447956;1267503450048
90447964;1267503450056
90447972;1267503450064
90447980;1356907050018
90447999;1356906620023
90448006;1023504540331
90448014;1023504540267
90448022;1004312680064
90448030;1356907190014
90448049;1023512930036
90448057;1023512930044
90448065;1023512930052
90448073;1023512930060
90448081;1023512930079
90448090;1023512930087
90448103;1023512930125
90448111;1023504540380
90448120;1023504540399
90448138;1677301850072
90448146;1044002220196
90448154;1044002220201
90448162;1057305770021
90448170;1057305770046
90448189;1057305770070
90448197;1057305770089
90448200;1023512930133
90448219;1057306010029
90448227;1057306010053
90448235;1044002220226
90448243;1044002220234
90448251;1004703990045
90448260;1037007290017
90448278;1677302350030
90448286;1267502850026
90448294;1267502850034
90448308;1057305770097
90448316;1057305770119
90448324;1057305860134
90448332;1057305860142
90448340;1057305860150
90448359;1057306220015
90448367;1057306510021
90448375;1057306510031
90448383;1057305810013
90448391;1057305810021
90448405;1057305810056
90448413;1057305810064
90448421;1057305790012
90448430;1057305790047
90448448;1057306220023
90448456;1057306220031
90448464;1057306090014
90448472;1057306090022
90448480;1057306090030
90448499;1057306090049
90448502;1677305460015
90448510;1057306000015
90448529;1057306410019
90448537;1097402750037
90448545;1097402750045
90448553;1057305920013
90448561;1057305920021
90448570;1057305920031
90448588;1057305920145
90448596;1057305940014
90448600;1057305940022
90448618;1057305940030
90448626;1057305940049
90448634;1057305940057
90448642;1057305940065
90448650;1057306050020
90448669;1057306050063
90448677;1057306330015
90448685;1057306390018
90448693;1057306470021
90448707;1057306470046
90448715;1057306470062
90448723;1057305920161
90448731;1057305920188
90448740;1057305740015
90448758;1057305880011
90448766;1057305880038
90448774;1057305940073
90448782;1057305940081
90448790;1057306270012
90448804;1057306270047
90448812;1057306270071
90448820;1057305690018
90448839;1057306380012
90448847;1057306360011
90448855;1023505120032
90448863;1036701770011
90448871;1057306560037
90448880;1057306560045
90448898;1057305880046
90448901;1057305880062
90448910;1057305880070
90448928;1057305880089
90448936;1677303010063
90448944;1677303010081
90448952;1057305690026
90448960;1057305690034
90448979;1057305690069
90448987;1057305690077
90448995;1057305690085
90449002;1057305690093
90449010;1057305690107
90449029;1057306360021
90449037;1057306590025
90449045;1057306420030
90449053;1057306420081
90449061;1057305980075
90449070;1057305980083
90449088;1057305980113
90449096;1057305690115
90449100;1057305990011
90449118;1057305990021
90449126;1057305990038
90449134;1057305990046
90449142;1057305990054
90449150;1057305990089
90449169;1356901600040
90449177;1057305900047
90449185;1057305900055
90449193;1023510960051
90449207;1057307150029
90449215;1057307150053
90449223;1004706190015
90449231;1057305980121
90449240;1057304530084
90449258;1057304530092
90449266;1057305780017
90449274;1057305740023
90449282;1057305990100
90449290;1057305990119
90449304;1057306250011
90449312;1057305390022
90449320;1057305390030
90449339;1057305390073
90449347;1057305900063
90449355;1057305900101
90449363;1057305900111
90449371;1057305900128
90449380;1057305900136
90449398;1057305900144
90449401;1057305900152
90449410;1553700630013
90449428;1553700630021
90449436;1057305910018
90449444;1057305390081
90449452;1057305390121
90449460;1057306260017
90449479;1057306230045
90449487;1057305900160
90449495;1057305900179
90449509;1057305900187
90449517;1057305900195
90449525;1057305900209
90449533;1057305900217
90449541;1057305900225
90449550;1057306640014
90449568;1057306290013
90449576;1057306290031
90449584;1057306070031
90449592;1057305720022
90449606;1057306230088
90449614;1057306230101
90449622;1057306210036
90449630;1677302530111
90449649;1058308970028
90449657;1058308970036
90449665;1364100010041
90449673;1364100010051
90449681;1364100010068
90449690;1356905650069
90449703;1058308270247
90449711;1058308270301
90449720;1516700530200
90449738;1516700530219
90449746;1516700530227
90449754;1516700530235
90449762;1516700530243
90449770;1516700530316
90449789;1057306800038
90449797;1057306800054
90449800;1221401050026
90449819;1221401050034
90449827;1221401050042
90449835;1221401050050
90449843;1221401050069
90449851;1130002370070
90449860;1942700810011
90449878;1942700810021
90449886;1781700980081
90449894;1677305900074
90449908;1677305900082
90449916;1516700530324
90449924;1516700530332
90449932;1516700530340
90449940;1516700530359
90449959;1516700530251
90449967;1516700530261
90449975;1221401050018
90449983;1221401050077
90449991;1348001080236
90450000;1348001080228
90450019;1257600260013
90450027;1781700980055
90450035;1267500910021
90450043;1037006460032
90450051;1037006460040
90450060;1031101200108
90450078;1031101200086
90450086;1516700530278
90450094;1438102290014
90450108;1004312710044
90450116;1861000040061
90450124;1861000040078
90450132;1861000040086
90450140;1861000040116
90450159;1057306440015
90450167;1064602160016
90450175;1064602160024
90450183;1064602160032
90450191;1064602160040
90450205;1781708720011
90450213;1781708720028
90450221;1023507400156
90450230;1037007280011
90450248;1037007280062
90450256;1031100740095
90450264;1861000040124
90450272;1861000040132
90450280;1004311660061
90450299;1004311660094
90450302;1004312130031
90450310;1064602160059
90450329;1064602160067
90450337;1468200810014
90450345;1008904020011
90450353;1031100740109
90450361;1031100740133
90450370;1031100740141
90450388;1334800020021
90450396;1334800020031
90450400;1334800020048
90450418;1334800020056
90450426;1105200030046
90450434;1105200030070
90450442;1105200030089
90450450;1105200030011
90450469;1057306670010
90450477;1287600110080
90450485;1057306760028
90450493;1057306840013
90450507;1057306830018
90450515;1334800020064
90450523;1334800020072
90450531;1921600020016
90450540;1037005050086
90450558;1057306830026
90450566;1057306830034
90450574;1057306830042
90450582;1023511660051
90450590;1221401050085
90450604;1221401050093
90450612;1057306820012
90450620;1023507180075
90450639;1037006220074
90450647;1256802810024
90450655;1256802810032
90450663;1256802810016
90450671;1514300450017
90450680;1057306930012
90450698;1057306730021
90450701;1057306730056
90450710;1023512960016
90450728;1057306820020
90450736;1057306820039
90450744;1057306820047
90450752;1057306820063
90450760;1057306820071
90450779;1256802810040
90450787;1256802810059
90450795;1256802810067
90450809;1256802810083
90450817;1058308960057
90450825;1023512960024
90450833;1023512960032
90450841;1023512960040
90450850;1023512960059
90450868;1023512960067
90450876;1023512960075
90450884;1057306950031
90450892;1002900250048
90450906;1057306750022
90450914;1057306860049
90450922;1057306860121
90450930;1057306860197
90450949;1267503510016
90450957;1267503510024
90450965;1267503510040
90450973;1267503510059
90450981;1267503510067
90450990;1267503510083
90451007;1677301840034
90451015;1677301840042
90451040;1023511440027
90451058;1057306670037
90451066;1057306670053
90451074;1057306670126
90451082;1267503490015
90451090;1267503490023
90451104;1267503490031
90451112;1267503490041
90451120;1267503490058
90451139;1267503490066
90451147;1557300460016
90451155;1557300460024
90451163;1267503510105
90451171;1267503510113
90451180;1267503510148
90451198;1267503510156
90451201;1267503510164
90451210;1267503510180
90451228;1267503510229
90451236;1058308890024
90451244;1557300460032
90451252;1557300460040
90451260;1004312660020
90451279;1004312660055
90451287;1267503510237
90451295;1267503510245
90451309;1256802810091
90451317;1256802810075
90451325;1942700820017
90451333;1556200520019
90451341;1057307000019
90451350;1029805050063
90451368;1057306690038
90451376;1057306690062
90451384;1057306890096
90451392;1516700520019
90451406;1516700520094
90451414;1516700520108
90451422;1516700520116
90451430;1516700520132
90451449;1146200260014
90451457;1146200260057
90451465;1146200260065
90451473;1146200260073
90451481;1031101200078
90451490;1031101200094
90451503;1057304640092
90451511;1057306890101
90451520;1057306890118
90451538;1024400160016
90451546;1024400160024
90451554;1024400160032
90451562;1516700520086
90451570;1516700520124
90451589;1516700520140
90451597;1516700520027
90451600;1516700520035
90451619;1516700520051
90451627;1516700520061
90451635;1146200260081
90451643;1057306700017
90451651;1057306700025
90451660;1057306630019
90451678;1221401030017
90451686;1221401030025
90451694;1057307170021
90451708;1097402780017
90451716;1052500430061
90451724;1705600480268
90451732;1516700520078
90451740;1516700520043
90451759;1029805080231
90451767;1029805080248
90451775;1029805080256
90451783;1029805080371
90451791;1029805080388
90451805;1057306630027
90451813;1049714300029
90451821;1049714140031
90451830;1091400180031
90451848;1257600280073
90451856;1257600280081
90451864;1031101720012
90451872;1130011770035
90451880;1705600480276
90451899;1410700090061
90451902;1410706190015
90451910;1677305900023
90451929;1677305900031
90451937;1029805080396
90451945;1029805080469
90451953;1029805080485
90451961;1267503500010
90451970;1267503500029
90451988;1516700530014
90451996;1516700530197
90452003;1257600280091
90452011;1257600280103
90452020;1057306400031
90452038;1004305170056
90452046;1130011760013
90452054;1130002380025
90452062;1130002370089
90452070;1163701570024
90452089;1163701570016
90452097;1049714330025
90452100;1565100700022
90452119;1058309550014
90452127;1058309550022
90452135;1542302920121
90452143;1468200820011
90452151;1468200820036
90452160;1468200820052
90452178;1123634310012
90452186;1267503480011
90452194;1267503480060
90452208;1004199370034
90452216;1004199370042
90452224;1211004070082
90452232;1211004070074
90452240;1163701570040
90452259;1558405690028
90452267;1558405690052
90452275;1053502000054
90452283;1058309550030
90452291;1058309550049
90452305;1058309550065
90452313;1058309550073
90452321;1058309550081
90452330;1058309550091
90452348;1592100030016
90452356;1468200820079
90452364;1468200820087
90452372;1468200820095
90452380;1468200820109
90452399;1468200820117
90452402;1468200820125
90452410;1031101190064
90452429;1031101480038
90452437;1037007330108
90452445;1068900010041
90452453;1068901540034
90452461;1053501920052
90452470;1120900310037
90452488;1677306240019
90452496;1677306240027
90452500;1677306240035
90452518;1677306240043
90452526;1677306240061
90452534;1677306240078
90452542;1031101180077
90452550;1031101290077
90452569;1883000710015
90452577;1883000710023
90452585;1883000710031
90452607;1942700550028
90452615;1023513020033
90452623;1186000980081
90452631;1677306240086
90452640;1677306240094
90452658;1267503540012
90452666;1267503540047
90452674;1883000710041
90452682;1883000710058
90452690;1883000710066
90452704;1781700600155
90452712;1097402800018
90452720;1097402800123
90452739;1097402800042
90452747;1097402800158
90452755;1516700530286
90452763;1516700530294
90452771;1516700530308
90452780;1057306960035
90452798;1677306090041
90452801;1677306090051
90452810;1677306090068
90452828;1334800010042
90452836;1883000670013
90452844;1832603660015
90452852;1097402800263
90452860;1097402820019
90452879;1097402820035
90452887;1097402820043
90452895;1097402810056
90452909;1705600160034
90452917;1705600160018
90452925;1705600160077
90452933;1057307020011
90452941;1057307020028
90452950;1832603020016
90452968;1057307050016
90452976;1832603660023
90452984;1558400740094
90452992;1438102190044
90453000;1677301430022
90453018;1677301430049
90453026;1092900040014
90453034;1004312750011
90453042;1004312750062
90453050;1004312750020
90453069;1004312750038
90453077;1004312750046
90453085;1438102250179
90453093;1438102250101
90453107;1267503290016
90453115;1942700620042
90453123;1004312750054
90453131;1123633260828
90453140;1049714240042
90453158;1049714240166
90453166;1267503290024
90453174;1267503290032
90453182;1267503290040
90453190;1064602040010
90453204;1064602040029
90453212;1356905720024
90453220;1356905720040
90453239;1006811610076
90453247;1006811610033
90453255;1781700230013
90453263;1781700230021
90453271;1781700230048
90453280;1781700230056
90453298;1781700230110
90453301;1781700230129
90453310;1064602040037
90453328;1064602040045
90453336;1667400030033
90453344;1667400030041
90453352;1667400030051
90453379;1356907000010
90453387;1677302290021
90453409;1057100840050
90453417;1677302750081
90453425;1351700460021
90453433;1351700460038
90453441;1351700460046
90453450;1356907000053
90453468;1021602490012
90453476;1057306650095
90453484;1057306620013
90453492;1057100840069
90453506;1256802840101
90453514;1256802840012
90453522;1256802840020
90453530;1256802840098
90453549;1256802850018
90453557;1256802850131
90453565;1351700460054
90453573;1351700460062
90453581;1351700460070
90453590;1351700460011
90453603;1052500430045
90453611;1052500430096
90453620;1677304370047
90453638;1057307010014
90453646;1057307010022
90453654;1057307010049
90453662;1004312410016
90453670;1004312410024
90453689;1211004560098
90453697;1542302870027
90453700;1542302910029
90453719;1256802850034
90453727;1256802850115
90453735;1256802860021
90453743;1256802860064
90453751;1256802860110
90453760;1006633910011
90453778;1211000150170
90453786;1211000150189
90453794;1181901960010
90453808;1057306600047
90453816;1057306600081
90453824;1057306600128
90453832;1779400270018
90453840;1542302910010
90453859;1057303680041
90453867;1057303680058
90453875;1057303680090
90453883;1057303680171
90453891;1057303680181
90453905;1057303680139
90453913;1057303680155
90453921;1123634290011
90453930;1123634290021
90453948;1123634290038
90453956;1123634290046
90453964;1123634290054
90453972;1123634290062
90453980;1123634290070
90453999;1779400270026
90454006;1779400270034
90454014;1779400120059
90454022;1565100470019
90454030;1134301980027
90454049;1057303680112
90454057;1057303680082
90454081;1123634290089
90454090;1123634290097
90454103;1004703990061
90454111;1942700850031
90454120;1019102380097
90454138;1037007340049
90454146;1942700570053
90454154;1942700570061
90454162;1068901960017
90454170;1068901950046
90454189;1134301980019
90454197;1861000130336
90454200;1861000130174
90454219;1861000130271
90454227;1861000130530
90454235;1861000130433
90454243;1667400020038
90454251;1667400020046
90454260;1057303900015
90454278;1565100720023
90454286;1565100720015
90454294;1565100680021
90454308;1565100680031
90454316;1049100710016
90454324;1468200750097
90454332;1468200750100
90454340;1468200750119
90454359;1468200750011
90454367;1468200750038
90454375;1468200750062
90454383;1168800360061
90454391;1023513050013
90454405;1667400020054
90454413;1667400010032
90454421;1667400010040
90454430;1667400010059
90454448;1181901950015
90454472;1044002200020
90454480;1565100680048
90454499;1565100680013
90454502;1049713720016
90454510;1049702470064
90454529;1049702470056
90454537;1049702470048
90454545;1468200750070
90454553;1468200750089
90454561;1023513010011
90454570;1023513050021
90454588;1023513050031
90454596;1058309530013
90454600;1058309530021
90454618;1058309530031
90454626;1130012050011
90454634;1677302160029
90454642;1057307230022
90454650;1049714330017
90454669;1542302920059
90454677;1542302920083
90454685;1542302920156
90454693;1781700230161
90454707;1781700230171
90454715;1071401110091
90454723;1071401110103
90454731;1058309560011
90454740;1058309560036
90454758;1256801710034
90454766;1781708710014
90454774;1781708710022
90454782;1542302940106
90454790;1004706230033
90454804;1235200760085
90454812;1287600110064
90454820;1287600110072
90454839;1024400150010
90454847;1024400150029
90454855;1410706200061
90454863;1351700450016
90454871;1351700450024
90454880;1351700450032
90454898;1351700450040
90454901;1004311150142
90454910;1004311150071
90454928;1021602660015
90454936;1021602660023
90454944;1024400150037
90454952;1024400150045
90454960;1024400150053
90454979;1267503550018
90454987;1057304140138
90454995;1057304140146
90455002;1351700450059
90455010;1351700450067
90455029;1092900060015
90455037;1351700450083
90455045;1351700450091
90455053;1021602660041
90455061;1021602660074
90455070;1021602660082
90455088;1021602660090
90455096;1021602660104
90455100;1057304140154
90455118;1044400500091
90455126;1044400370155
90455134;1553700750043
90455142;1553700750051
90455150;1553700750019
90455169;1553700750035
90455177;1351700450105
90455185;1351700450113
90455193;1351700450121
90455207;1351700450131
90455215;1126001640173
90455223;1037202860013
90455231;1020100620019
90455240;1020100620027
90455258;1126002000038
90455266;1126002000054
90455274;1126002000011
90455282;1126002000021
90455290;1351700450148
90455304;1351700450156
90455312;1351700450164
90455320;1037202860021
90455339;1126002000046
90455347;1126002000062
90455355;1023513060019
90455363;1023513060035
90455371;1023513060051
90455380;1023513060094
90455398;1023513060132
90455401;1410701210042
90455410;1410706220011
90455428;1410706220038
90455436;1883000680027
90455444;1883000680035
90455452;1057307130011
90455460;1023513060159
90455479;1004706240012
90455487;1004706240055
90455495;1004706240063
90455509;1004706240071
90455517;1004706240111
90455525;1004706240128
90455533;1057307130028
90455541;1057307130044
90455550;1049714340012
90455568;1049714340020
90455576;1961400020089
90455584;1961400020097
90455592;1267503570019
90455606;1267503570027
90455614;1267503570035
90455622;1267503570043
90455630;1468200670034
90455649;1961400020100
90455657;1961400020127
90455665;1961400020119
90455673;1468200850016
90455681;1029805070013
90455690;1015101280010
90455703;1015101280029
90455711;1468200670050
90455720;1468200670069
90455738;1468200670085
90455746;1832603140070
90455754;1832603140119
90455762;1832603140135
90455770;1832603140097
90455789;1008903880017
90455797;1008903880025
90455800;1058309330014
90455819;1010703390018
90455827;1010703390034
90455835;1010703400013
90455843;1176600290079
90455851;1021602620013
90455860;1021602620021
90455878;1021602620031
90455886;1021602620048
90455894;1021602620064
90455908;1123634250036
90455916;1010703400021
90455924;1010703400031
90455932;1942700860019
90455940;1942700860027
90455959;1779400390013
90455967;1779400390021
