registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
80888720029;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;SAFEGUARD MEDICAL TECHNOLOGIES LTD.;REINO UNIDO
80888720030;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;FLAMOR S.R.L.;ITÁLIA
80888720031;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;SAFEGUARD MEDICAL TECHNOLOGIES LTD.;REINO UNIDO
80888720032;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;SAFEGUARD MEDICAL TECHNOLOGIES LTD.;REINO UNIDO
80888720033;I;S.O.S SUL RESGATE-COMERCIO E SERVICOS DE SEGURANCA E SINALICAO LTDA-ME;SAFEGUARD MEDICAL TECHNOLOGIES LTD.;REINO UNIDO
10341660005;I;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;BRASIL
10341660006;I;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;BRASIL
10341660007;II;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;BRASIL
10341660008;I;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;BRASIL
10341660009;I;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;BRASIL
10341660011;I;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;BRASIL
10341669002;I;SA FABRICA DE TECIDOS SAO JOAO EVANGELISTA;TEXPHARMA INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA - ME;BRASIL
82682779001;II;Sabra Inovações Médicas Ltda;LIFECARE LTD.;ISRAEL
