registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
81504790146;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790148;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790149;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790149;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790150;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790151;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790153;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790154;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTMED;ALEMANHA
81504790155;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790156;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED;ALEMANHA
81504790157;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED;ALEMANHA
