registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
80174300020;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
80174300021;I;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
80174300022;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
80174300023;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
80174300024;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
80174300025;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
80174300026;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;;
80174300026;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;DONGGUAN KEWEI MEDICAL INSTRUMENT CO., LTD;CHINA, REPÚBLICA POPULAR
80174300027;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;;
80174300027;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;DONGGUAN KEWEI MEDICAL INSTRUMENT CO., LTD;CHINA, REPÚBLICA POPULAR
80174300028;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;;
80174300028;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;DONGGUAN KEWEI MEDICAL INSTRUMENT CO., LTD;CHINA, REPÚBLICA POPULAR
80174300029;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;;
80174300029;IV;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;DONGGUAN KEWEI MEDICAL INSTRUMENT CO., LTD;CHINA, REPÚBLICA POPULAR
80174300033;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;ZHONGSHAN KIYALASER ELECTRONIC CO.,LTD;CHINA, REPÚBLICA POPULAR
80174300035;I;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;ZHUHAI DR MEDICAL INSTRUMENTS CO. LTD.;CHINA, REPÚBLICA POPULAR
80174300036;I;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309001;I;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;LEPU MEDICAL TECHNOLOGY (BEIJING ) CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309002;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;LEPU MEDICAL TECHNOLOGY (BEIJING ) CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309003;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;LEPU MEDICAL TECHNOLOGY (BEIJING ) CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309004;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;BEIJING TARGET MEDICAL TECHNOLOGIES INC;CHINA, REPÚBLICA POPULAR
80174309005;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;LEPU MEDICAL TECHNOLOGY (BEIJING ) CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309006;I;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;LEPU MEDICAL TECHNOLOGY (BEIJING ) CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309007;I;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;VALFLUX GROUP, LLC.;ESTADOS UNIDOS DA AMÉRICA
