dominio;codigo;descricao
dm_regiao;MA;Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;MJ;Mucosa jugal PD Palato duro PM Palato mole RM Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;PA;Palato MJ Mucosa jugal PD Palato duro PM Palato mole RM Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;PD;Palato duro PM Palato mole RM Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;PI;Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;PM;Palato mole RM Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;PP;Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;PT;Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RCID;Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RCIE;Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RCSD;Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RCSE;Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RII;Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RIS;Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RL;Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RM;Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RMD;Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RME;Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RMID;Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RMIE;Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RMPD;Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RMPE;Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RMSD;Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RMSE;Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RP;Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RPD;Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RPE;Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RPID;Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RPIE;Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RPSD;Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RPSE;Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RSL;Região Sub-Lingual
dm_regiao;RSMD;Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RSME;Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;RV;Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;S1;Sextante superior posterior direito S2 Sextante superior anterior S3 Sextante superior posterior esquerdo S4 Sextante inferior posterior esquerdo S5 Sextante inferior anterior S6 Sextante inferior posterior direito LG Língua CL Comissura labial AB Assoalho de boca PA Palato MJ Mucosa jugal PD Palato duro PM Palato mole RM Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;S2;Sextante superior anterior S3 Sextante superior posterior esquerdo S4 Sextante inferior posterior esquerdo S5 Sextante inferior anterior S6 Sextante inferior posterior direito LG Língua CL Comissura labial AB Assoalho de boca PA Palato MJ Mucosa jugal PD Palato duro PM Palato mole RM Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;S3;Sextante superior posterior esquerdo S4 Sextante inferior posterior esquerdo S5 Sextante inferior anterior S6 Sextante inferior posterior direito LG Língua CL Comissura labial AB Assoalho de boca PA Palato MJ Mucosa jugal PD Palato duro PM Palato mole RM Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
