competencia;codigo_terminologia;terminologia;codigo_termo;termo;inicio_vigencia;fim_vigencia;fim_implantacao;tipo_acao
Janeiro/2026;19;Terminologia de OPME;104706074;Shun Loach - 6956014428348 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.0×18 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 18mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705205;Shun Loach - 6956014428351 - 1 UNIDADE: RX 2.0×20 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 20mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706082;Shun Loach - 6956014428355 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.0×20 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 20mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705213;Shun Loach - 6956014428362 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.0×25 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 25mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706090;Shun Loach - 6956014428368 - 1 UNIDADE: RX 2.0×25 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.0mm, Comprimento do balão 25mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705221;Shun Loach - 6956014428405 - 1 UNIDADE: RX 2.5×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705230;Shun Loach - 6956014428409 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.5×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706104;Shun Loach - 6956014428412 - 1 UNIDADE: RX 2.5×10 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 10mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706112;Shun Loach - 6956014428416 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.5×10 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 10mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706120;Shun Loach - 6956014428423 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.5×12 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 12mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706139;Shun Loach - 6956014428429 - 1 UNIDADE: RX 2.5×12 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 12mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704969;Shun Loach - 6956014428430 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.5×15 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 15mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706147;Shun Loach - 6956014428436 - 1 UNIDADE: RX 2.5×15 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 15mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704977;Shun Loach - 6956014428450 - 1 UNIDADE: RX 2.5×18 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 18mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704985;Shun Loach - 6956014428454 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.5×18 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 18mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706155;Shun Loach - 6956014428461 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.5×20 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 20mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104704993;Shun Loach - 6956014428467 - 1 UNIDADE: RX 2.5×20 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 20mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706163;Shun Loach - 6956014428474 - 1 UNIDADE: RX 2.5×25 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 25mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705000;Shun Loach - 6956014428478 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.5×25 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.5mm, Comprimento do balão 25mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706171;Shun Loach - 6956014428511 - 1 UNIDADE: RX 2.75×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705019;Shun Loach - 6956014428515 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.75×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706180;Shun Loach - 6956014428522 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.75×10 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 10mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705027;Shun Loach - 6956014428528 - 1 UNIDADE: RX 2.75×10 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 10mm;2026-02-01;;2026-04-30;Incluído
